time_day,TCE_zone1_mid_mg_L,TCE_zone2_mid_mg_L,TCE_PRB_inlet_mg_L,cDCE_PRB_inlet_mg_L,VC_PRB_inlet_mg_L,TCE_PRB_mid_mg_L,cDCE_PRB_mid_mg_L,VC_PRB_mid_mg_L,source_mass_mg,source_active,pore_velocity_m_day
15.8,25.8007041876055,0,0,0,0,0,0,0,921488821.167997,1,0.147631578947368
15.85,25.8503979601422,0,0,0,0,0,0,0,921241768.114304,1,0.147631578947368
15.9,25.9000897946218,0,0,0,0,0,0,0,920994723.641571,1,0.147631578947368
15.95,25.9497796911198,0,0,0,0,0,0,0,920747687.747432,1,0.147631578947368
16,25.9994676497118,0,0,0,0,0,0,0,920500660.429524,1,0.147631578947368
16.05,26.0491536704735,0,0,0,0,0,0,0,920253641.685481,1,0.147631578947368
16.1,26.0988377534803,0,0,0,0,0,0,0,920006631.51294,1,0.147631578947368
16.15,26.1485198988079,0,0,0,0,0,0,0,919759629.909536,1,0.147631578947368
16.2,26.1982001065319,0,0,0,0,0,0,0,919512636.872905,1,0.147631578947368
16.25,26.2478783767277,0,0,0,0,0,0,0,919265652.400683,1,0.147631578947368
16.3,26.297554709471,0,0,0,0,0,0,0,919018676.490507,1,0.147631578947368
16.35,26.3472291048374,0,0,0,0,0,0,0,918771709.140014,1,0.147631578947368
16.4,26.3969015629023,0,0,0,0,0,0,0,918524750.34684,1,0.147631578947368
16.45,26.4465720837413,0,0,0,0,0,0,0,918277800.108621,1,0.147631578947368
16.5,26.4962406674301,0,0,0,0,0,0,0,918030858.422996,1,0.147631578947368
16.55,26.545907314044,0,0,0,0,0,0,0,917783925.287601,1,0.147631578947368
16.6,26.5955720236588,0,0,0,0,0,0,0,917537000.700073,1,0.147631578947368
16.65,26.6452347963499,0,0,0,0,0,0,0,917290084.658051,1,0.147631578947368
16.7,26.6948956321928,0,0,0,0,0,0,0,917043177.159171,1,0.147631578947368
16.75,26.7445545312631,0,0,0,0,0,0,0,916796278.201073,1,0.147631578947368
16.8,26.7942114936364,0,0,0,0,0,0,0,916549387.781393,1,0.147631578947368
16.85,26.8438665193882,0,0,0,0,0,0,0,916302505.897771,1,0.147631578947368
16.9,26.8935196085939,0,0,0,0,0,0,0,916055632.547844,1,0.147631578947368
16.95,26.9431707613292,0,0,0,0,0,0,0,915808767.729252,1,0.147631578947368
17,26.9928199776695,0,0,0,0,0,0,0,915561911.439632,1,0.147631578947368
17.05,27.0424672576903,0,0,0,0,0,0,0,915315063.676625,1,0.147631578947368
17.1,27.0921126014673,0,0,0,0,0,0,0,915068224.437869,1,0.147631578947368
17.15,27.1417560090758,0,0,0,0,0,0,0,914821393.721003,1,0.147631578947368
17.2,27.1913974805915,0,0,0,0,0,0,0,914574571.523666,1,0.147631578947368
17.25,27.2410370160897,0,0,0,0,0,0,0,914327757.8435,1,0.147631578947368
17.3,27.2906746156461,0,0,0,0,0,0,0,914080952.678142,1,0.147631578947368
17.35,27.3403102793361,0,0,0,0,0,0,0,913834156.025234,1,0.147631578947368
17.4,27.3899440072352,0,0,0,0,0,0,0,913587367.882415,1,0.147631578947368
17.45,27.4395757994189,0,0,0,0,0,0,0,913340588.247326,1,0.147631578947368
17.5,27.4892056559627,0,0,0,0,0,0,0,913093817.117607,1,0.147631578947368
17.55,27.5388335769422,0,0,0,0,0,0,0,912847054.490898,1,0.147631578947368
17.6,27.5884595624327,0,0,0,0,0,0,0,912600300.364842,1,0.147631578947368
17.65,27.6380836125097,0,0,0,0,0,0,0,912353554.737078,1,0.147631578947368
17.7,27.6877057272488,0,0,0,0,0,0,0,912106817.605247,1,0.147631578947368
17.75,27.7373259067255,0,0,0,0,0,0,0,911860088.966992,1,0.147631578947368
17.8,27.7869441510151,0,0,0,0,0,0,0,911613368.819954,1,0.147631578947368
17.85,27.8365604601932,0,0,0,0,0,0,0,911366657.161774,1,0.147631578947368
17.9,27.8861748343353,0,0,0,0,0,0,0,911119953.990094,1,0.147631578947368
17.95,27.9357872735167,0,0,0,0,0,0,0,910873259.302557,1,0.147631578947368
18,27.9853977778131,0,0,0,0,0,0,0,910626573.096803,1,0.147631578947368
18.05,28.0350063472997,0,0,0,0,0,0,0,910379895.370477,1,0.147631578947368
18.1,28.0846129820522,0,0,0,0,0,0,0,910133226.12122,1,0.147631578947368
18.15,28.1342176821459,0,0,0,0,0,0,0,909886565.346675,1,0.147631578947368
18.2,28.1838204476563,0,0,0,0,0,0,0,909639913.044484,1,0.147631578947368
18.25,28.2334212786588,0,0,0,0,0,0,0,909393269.212292,1,0.147631578947368
18.3,28.2830201752289,0,0,0,0,0,0,0,909146633.847741,1,0.147631578947368
18.35,28.3326171374421,0,0,0,0,0,0,0,908900006.948474,1,0.147631578947368
18.4,28.3822121653738,0,0,0,0,0,0,0,908653388.512136,1,0.147631578947368
18.45,28.4318052590993,0,0,0,0,0,0,0,908406778.536369,1,0.147631578947368
18.5,28.4813964186942,0,0,0,0,0,0,0,908160177.018818,1,0.147631578947368
18.55,28.5309856442339,0,0,0,0,0,0,0,907913583.957127,1,0.147631578947368
18.6,28.5805729357937,0,0,0,0,0,0,0,907666999.34894,1,0.147631578947368
18.65,28.6301582934492,0,0,0,0,0,0,0,907420423.191902,1,0.147631578947368
18.7,28.6797417172758,0,0,0,0,0,0,0,907173855.483657,1,0.147631578947368
18.75,28.7293232073488,0,0,0,0,0,0,0,906927296.221849,1,0.147631578947368
18.8,28.7789027637437,0,0,0,0,0,0,0,906680745.404124,1,0.147631578947368
18.85,28.8284803865359,0,0,0,0,0,0,0,906434203.028127,1,0.147631578947368
18.9,28.8780560758009,0,0,0,0,0,0,0,906187669.091504,1,0.147631578947368
18.95,28.9276298316139,0,0,0,0,0,0,0,905941143.591898,1,0.147631578947368
19,28.9772016540505,0,0,0,0,0,0,0,905694626.526957,1,0.147631578947368
19.05,29.026771543186,0,0,0,0,0,0,0,905448117.894326,1,0.147631578947368
19.1,29.0763394990958,0,0,0,0,0,0,0,905201617.691651,1,0.147631578947368
19.15,29.1259055218553,0,0,0,0,0,0,0,904955125.916578,1,0.147631578947368
19.2,29.17546961154,0,0,0,0,0,0,0,904708642.566754,1,0.147631578947368
19.25,29.2250317682251,0,0,0,0,0,0,0,904462167.639824,1,0.147631578947368
19.3,29.2745919919861,0,0,0,0,0,0,0,904215701.133435,1,0.147631578947368
19.35,29.3241502828985,0,0,0,0,0,0,0,903969243.045235,1,0.147631578947368
19.4,29.3737066410374,0,0,0,0,0,0,0,903722793.37287,1,0.147631578947368
19.45,29.4232610664784,0,0,0,0,0,0,0,903476352.113988,1,0.147631578947368
19.5,29.4728135592968,0,0,0,0,0,0,0,903229919.266235,1,0.147631578947368
19.55,29.522364119568,0,0,0,0,0,0,0,902983494.82726,1,0.147631578947368
19.6,29.5719127473673,0,0,0,0,0,0,0,902737078.794709,1,0.147631578947368
19.65,29.6214594427702,0,0,0,0,0,0,0,902490671.166231,1,0.147631578947368
19.7,29.6710042058519,0,0,0,0,0,0,0,902244271.939474,1,0.147631578947368
19.75,29.7205470366879,0,0,0,0,0,0,0,901997881.112085,1,0.147631578947368
19.8,29.7700879353535,0,0,0,0,0,0,0,901751498.681714,1,0.147631578947368
19.85,29.819626901924,0,0,0,0,0,0,0,901505124.646009,1,0.147631578947368
19.9,29.8691639364748,0,0,0,0,0,0,0,901258759.002618,1,0.147631578947368
19.95,29.9186990390813,0,0,0,0,0,0,0,901012401.74919,1,0.147631578947368
20,29.9682322098188,0,0,0,0,0,0,0,900766052.883375,1,0.147631578947368
20.05,30.0177634487626,0,0,0,0,0,0,0,900519712.402821,1,0.147631578947368
20.1,30.0672927559881,0,0,0,0,0,0,0,900273380.305178,1,0.147631578947368
20.15,30.1168201315706,0,0,0,0,0,0,0,900027056.588095,1,0.147631578947368
20.2,30.1663455755854,0,0,0,0,0,0,0,899780741.249223,1,0.147631578947368
20.25,30.215869088108,0,0,0,0,0,0,0,899534434.28621,1,0.147631578947368
20.3,30.2653906692136,0,0,0,0,0,0,0,899288135.696708,1,0.147631578947368
20.35,30.3149103189775,0,0,0,0,0,0,0,899041845.478366,1,0.147631578947368
20.4,30.364428037475,0,0,0,0,0,0,0,898795563.628834,1,0.147631578947368
20.45,30.4139438247816,0,0,0,0,0,0,0,898549290.145764,1,0.147631578947368
20.5,30.4634576809724,0,0,0,0,0,0,0,898303025.026805,1,0.147631578947368
20.55,30.5129696061228,0,0,0,0,0,0,0,898056768.26961,1,0.147631578947368
20.6,30.5624796003082,0,0,0,0,0,0,0,897810519.871828,1,0.147631578947368
20.65,30.6119876636038,0,0,0,0,0,0,0,897564279.831112,1,0.147631578947368
20.7,30.6614937960849,0,0,0,0,0,0,0,897318048.145112,1,0.147631578947368
20.75,30.7109979978268,0,0,0,0,0,0,0,897071824.811481,1,0.147631578947368
20.8,30.7605002689049,0,0,0,0,0,0,0,896825609.827869,1,0.147631578947368
20.85,30.8100006093944,0,0,0,0,0,0,0,896579403.191929,1,0.147631578947368
20.9,30.8594990193707,0,0,0,0,0,0,0,896333204.901314,1,0.147631578947368
20.95,30.9089954989089,0,0,0,0,0,0,0,896087014.953674,1,0.147631578947368
21,30.9584900480844,0,0,0,0,0,0,0,895840833.346663,1,0.147631578947368
21.05,31.0079826669726,0,0,0,0,0,0,0,895594660.077933,1,0.147631578947368
21.1,31.0574733556486,0,0,0,0,0,0,0,895348495.145138,1,0.147631578947368
21.15,31.1069621141877,0,0,0,0,0,0,0,895102338.545929,1,0.147631578947368
21.2,31.1564489426652,0,0,0,0,0,0,0,894856190.277961,1,0.147631578947368
21.25,31.2059338411565,0,0,0,0,0,0,0,894610050.338886,1,0.147631578947368
21.3,31.2554168097367,0,0,0,0,0,0,0,894363918.726357,1,0.147631578947368
21.35,31.3048978484811,0,0,0,0,0,0,0,894117795.43803,1,0.147631578947368
21.4,31.354376957465,0,0,0,0,0,0,0,893871680.471556,1,0.147631578947368
21.45,31.4038541367636,0,0,0,0,0,0,0,893625573.824591,1,0.147631578947368
21.5,31.4533293864523,0,0,0,0,0,0,0,893379475.494788,1,0.147631578947368
21.55,31.5028027066062,0,0,0,0,0,0,0,893133385.479802,1,0.147631578947368
21.6,31.5522740973007,0,0,0,0,0,0,0,892887303.777287,1,0.147631578947368
21.65,31.6017435586109,0,0,0,0,0,0,0,892641230.384899,1,0.147631578947368
21.7,31.6512110906121,0,0,0,0,0,0,0,892395165.30029,1,0.147631578947368
21.75,31.7006766933796,0,0,0,0,0,0,0,892149108.521118,1,0.147631578947368
21.8,31.7501403669885,0,0,0,0,0,0,0,891903060.045036,1,0.147631578947368
21.85,31.7996021115142,0,0,0,0,0,0,0,891657019.8697,1,0.147631578947368
21.9,31.8490619270318,0,0,0,0,0,0,0,891410987.992766,1,0.147631578947368
21.95,31.8985198136167,0,0,0,0,0,0,0,891164964.41189,1,0.147631578947368
22,31.947975771344,0,0,0,0,0,0,0,890918949.124727,1,0.147631578947368
22.05,31.9974298002889,0,0,0,0,0,0,0,890672942.128932,1,0.147631578947368
22.1,32.0468819005267,0,0,0,0,0,0,0,890426943.422164,1,0.147631578947368
22.15,32.0963320721325,0,0,0,0,0,0,0,890180953.002077,1,0.147631578947368
22.2,32.1457803151817,0,0,0,0,0,0,0,889934970.866328,1,0.147631578947368
22.25,32.1952266297494,0,0,0,0,0,0,0,889688997.012574,1,0.147631578947368
22.3,32.2446710159109,0,0,0,0,0,0,0,889443031.438472,1,0.147631578947368
22.35,32.2941134737412,0,0,0,0,0,0,0,889197074.141679,1,0.147631578947368
22.4,32.3435540033158,0,0,0,0,0,0,0,888951125.119852,1,0.147631578947368
22.45,32.3929926047096,0,0,0,0,0,0,0,888705184.370649,1,0.147631578947368
22.5,32.4424292779981,0,0,0,0,0,0,0,888459251.891726,1,0.147631578947368
22.55,32.4918640232562,0,0,0,0,0,0,0,888213327.680742,1,0.147631578947368
22.6,32.5412968405593,0,0,0,0,0,0,0,887967411.735355,1,0.147631578947368
22.65,32.5907277299825,0,0,0,0,0,0,0,887721504.053222,1,0.147631578947368
22.7,32.640156691601,0,0,0,0,0,0,0,887475604.632002,1,0.147631578947368
22.75,32.6895837254901,0,0,0,0,0,0,0,887229713.469354,1,0.147631578947368
22.8,32.7390088317248,0,0,0,0,0,0,0,886983830.562935,1,0.147631578947368
22.85,32.7884320103803,0,0,0,0,0,0,0,886737955.910405,1,0.147631578947368
22.9,32.8378532615319,0,0,0,0,0,0,0,886492089.509423,1,0.147631578947368
22.95,32.8872725852547,0,0,0,0,0,0,0,886246231.357647,1,0.147631578947368
23,32.9366899816239,0,0,0,0,0,0,0,886000381.452736,1,0.147631578947368
23.05,32.9861054507146,0,0,0,0,0,0,0,885754539.792351,1,0.147631578947368
23.1,33.035518992602,0,0,0,0,0,0,0,885508706.374151,1,0.147631578947368
23.15,33.0849306073613,0,0,0,0,0,0,0,885262881.195796,1,0.147631578947368
23.2,33.1343402950676,0,0,0,0,0,0,0,885017064.254945,1,0.147631578947368
23.25,33.1837480557961,0,0,0,0,0,0,0,884771255.549258,1,0.147631578947368
23.3,33.2331538896219,0,0,0,0,0,0,0,884525455.076396,1,0.147631578947368
23.35,33.2825577966202,0,0,0,0,0,0,0,884279662.83402,1,0.147631578947368
23.4,33.3319597768662,0,0,0,0,0,0,0,884033878.819789,1,0.147631578947368
23.45,33.3813598304349,0,0,0,0,0,0,0,883788103.031366,1,0.147631578947368
23.5,33.4307579574015,0,0,0,0,0,0,0,883542335.466409,1,0.147631578947368
23.55,33.4801541578411,0,0,0,0,0,0,0,883296576.122582,1,0.147631578947368
23.6,33.529548431829,0,0,0,0,0,0,0,883050824.997545,1,0.147631578947368
23.65,33.5789407794401,0,0,0,0,0,0,0,882805082.088959,1,0.147631578947368
23.7,33.6283312007497,0,0,0,0,0,0,0,882559347.394486,1,0.147631578947368
23.75,33.6777196958329,0,0,0,0,0,0,0,882313620.911788,1,0.147631578947368
23.8,33.7271062647648,0,0,0,0,0,0,0,882067902.638527,1,0.147631578947368
23.85,33.7764909076204,0,0,0,0,0,0,0,881822192.572365,1,0.147631578947368
23.9,33.825873624475,0,0,0,0,0,0,0,881576490.710964,1,0.147631578947368
23.95,33.8752544154037,0,0,0,0,0,0,0,881330797.051987,1,0.147631578947368
24,33.9246332804815,0,0,0,0,0,0,0,881085111.593097,1,0.147631578947368
24.05,33.9740102197836,0,0,0,0,0,0,0,880839434.331956,1,0.147631578947368
24.1,34.023385233385,0,0,0,0,0,0,0,880593765.266227,1,0.147631578947368
24.15,34.0727583213609,0,0,0,0,0,0,0,880348104.393573,1,0.147631578947368
24.2,34.1221294837863,0,0,0,0,0,0,0,880102451.711658,1,0.147631578947368
24.25,34.1714987207365,0,0,0,0,0,0,0,879856807.218145,1,0.147631578947368
24.3,34.2208660322864,0,0,0,0,0,0,0,879611170.910699,1,0.147631578947368
24.35,34.2702314185111,0,0,0,0,0,0,0,879365542.786981,1,0.147631578947368
24.4,34.3195948794858,0,0,0,0,0,0,0,879119922.844658,1,0.147631578947368
24.45,34.3689564152855,0,0,0,0,0,0,0,878874311.081393,1,0.147631578947368
24.5,34.4183160259853,0,0,0,0,0,0,0,878628707.494849,1,0.147631578947368
24.55,34.4676737116602,0,0,0,0,0,0,0,878383112.082693,1,0.147631578947368
24.6,34.5170294723855,0,0,0,0,0,0,0,878137524.842588,1,0.147631578947368
24.65,34.5663833082361,0,0,0,0,0,0,0,877891945.772199,1,0.147631578947368
24.7,34.615735219287,0,0,0,0,0,0,0,877646374.869191,1,0.147631578947368
24.75,34.6650852056135,0,0,0,0,0,0,0,877400812.13123,1,0.147631578947368
24.8,34.7144332672905,0,0,0,0,0,0,0,877155257.555981,1,0.147631578947368
24.85,34.763779404393,0,0,0,0,0,0,0,876909711.141109,1,0.147631578947368
24.9,34.8131236169963,0,0,0,0,0,0,0,876664172.884281,1,0.147631578947368
24.95,34.8624659051752,0,0,0,0,0,0,0,876418642.783161,1,0.147631578947368
25,34.9118062690049,0,0,0,0,0,0,0,876173120.835416,1,0.147631578947368
25.05,34.9611447085604,0,0,0,0,0,0,0,875927607.038713,1,0.147631578947368
25.1,35.0104812239168,0,0,0,0,0,0,0,875682101.390717,1,0.147631578947368
25.15,35.059815815149,0,0,0,0,0,0,0,875436603.889095,1,0.147631578947368
25.2,35.1091484823322,0,0,0,0,0,0,0,875191114.531514,1,0.147631578947368
25.25,35.1584792255414,0,0,0,0,0,0,0,874945633.315641,1,0.147631578947368
25.3,35.2078080448516,0,0,0,0,0,0,0,874700160.239142,1,0.147631578947368
25.35,35.2571349403379,0,0,0,0,0,0,0,874454695.299686,1,0.147631578947368
25.4,35.3064599120752,0,0,0,0,0,0,0,874209238.494939,1,0.147631578947368
25.45,35.3557829601386,0,0,0,0,0,0,0,873963789.822569,1,0.147631578947368
25.5,35.4051040846032,0,0,0,0,0,0,0,873718349.280244,1,0.147631578947368
25.55,35.4544232855439,0,0,0,0,0,0,0,873472916.865631,1,0.147631578947368
25.6,35.5037405630358,0,0,0,0,0,0,0,873227492.5764,1,0.147631578947368
25.65,35.5530559171538,0,0,0,0,0,0,0,872982076.410217,1,0.147631578947368
25.7,35.602369347973,0,0,0,0,0,0,0,872736668.364751,1,0.147631578947368
25.75,35.6516808555685,0,0,0,0,0,0,0,872491268.437672,1,0.147631578947368
25.8,35.7009904400151,0,0,0,0,0,0,0,872245876.626647,1,0.147631578947368
25.85,35.7502981013879,0,0,0,0,0,0,0,872000492.929346,1,0.147631578947368
25.9,35.799603839762,0,0,0,0,0,0,0,871755117.343437,1,0.147631578947368
25.95,35.8489076552122,0,0,0,0,0,0,0,871509749.866591,1,0.147631578947368
26,35.8982095478137,0,0,0,0,0,0,0,871264390.496476,1,0.147631578947368
26.05,35.9475095176413,0,0,0,0,0,0,0,871019039.230762,1,0.147631578947368
26.1,35.9968075647701,0,0,0,0,0,0,0,870773696.067119,1,0.147631578947368
26.15,36.0461036892751,0,0,0,0,0,0,0,870528361.003216,1,0.147631578947368
26.2,36.0953978912312,0,0,0,0,0,0,0,870283034.036724,1,0.147631578947368
26.25,36.1446901707134,0,0,0,0,0,0,0,870037715.165314,1,0.147631578947368
26.3,36.1939805277968,0,0,0,0,0,0,0,869792404.386655,1,0.147631578947368
26.35,36.2432689625562,0,0,0,0,0,0,0,869547101.698418,1,0.147631578947368
26.4,36.2925554750667,0,0,0,0,0,0,0,869301807.098274,1,0.147631578947368
26.45,36.3418400654031,0,0,0,0,0,0,0,869056520.583894,1,0.147631578947368
26.5,36.3911227336406,0,0,0,0,0,0,0,868811242.15295,1,0.147631578947368
26.55,36.440403479854,0,0,0,0,0,0,0,868565971.803111,1,0.147631578947368
26.6,36.4896823041183,0,0,0,0,0,0,0,868320709.53205,1,0.147631578947368
26.65,36.5389592065084,0,0,0,0,0,0,0,868075455.337439,1,0.147631578947368
26.7,36.5882341870993,0,0,0,0,0,0,0,867830209.216949,1,0.147631578947368
26.75,36.637507245966,0,0,0,0,0,0,0,867584971.168252,1,0.147631578947368
26.8,36.6867783831835,0,0,0,0,0,0,0,867339741.189021,1,0.147631578947368
26.85,36.7360475988265,0,0,0,0,0,0,0,867094519.276927,1,0.147631578947368
26.9,36.7853148929702,0,0,0,0,0,0,0,866849305.429644,1,0.147631578947368
26.95,36.8345802656893,0,0,0,0,0,0,0,866604099.644843,1,0.147631578947368
27,36.883843717059,0,0,0,0,0,0,0,866358901.920198,1,0.147631578947368
27.05,36.933105247154,0,0,0,0,0,0,0,866113712.253381,1,0.147631578947368
27.1,36.9823648560494,0,0,0,0,0,0,0,865868530.642067,1,0.147631578947368
27.15,37.03162254382,0,0,0,0,0,0,0,865623357.083927,1,0.147631578947368
27.2,37.0808783105408,0,0,0,0,0,0,0,865378191.576636,1,0.147631578947368
27.25,37.1301321562867,0,0,0,0,0,0,0,865133034.117867,1,0.147631578947368
27.3,37.1793840811326,0,0,0,0,0,0,0,864887884.705294,1,0.147631578947368
27.35,37.2286340851534,0,0,0,0,0,0,0,864642743.336592,1,0.147631578947368
27.4,37.2778821684241,0,0,0,0,0,0,0,864397610.009433,1,0.147631578947368
27.45,37.3271283310195,0,0,0,0,0,0,0,864152484.721493,1,0.147631578947368
27.5,37.3763725730146,0,0,0,0,0,0,0,863907367.470447,1,0.147631578947368
27.55,37.4256148944842,0,0,0,0,0,0,0,863662258.253968,1,0.147631578947368
27.6,37.4748552955034,0,0,0,0,0,0,0,863417157.069732,1,0.147631578947368
27.65,37.5240937761468,0,0,0,0,0,0,0,863172063.915413,1,0.147631578947368
27.7,37.5733303364896,0,0,0,0,0,0,0,862926978.788688,1,0.147631578947368
27.75,37.6225649766064,0,0,0,0,0,0,0,862681901.68723,1,0.147631578947368
27.8,37.6717976965723,0,0,0,0,0,0,0,862436832.608716,1,0.147631578947368
27.85,37.7210284964622,0,0,0,0,0,0,0,862191771.550822,1,0.147631578947368
27.9,37.7702573763508,0,0,0,0,0,0,0,861946718.511223,1,0.147631578947368
27.95,37.8194843363131,0,0,0,0,0,0,0,861701673.487595,1,0.147631578947368
28,37.868709376424,0,0,0,0,0,0,0,861456636.477615,1,0.147631578947368
28.05,37.9179324967583,0,0,0,0,0,0,0,861211607.478959,1,0.147631578947368
28.1,37.967153697391,0,0,0,0,0,0,0,860966586.489303,1,0.147631578947368
28.15,38.0163729783968,0,0,0,0,0,0,0,860721573.506324,1,0.147631578947368
28.2,38.0655903398506,0,0,0,0,0,0,0,860476568.5277,1,0.147631578947368
28.25,38.1148057818274,0,0,0,0,0,0,0,860231571.551106,1,0.147631578947368
28.3,38.1640193044019,0,0,0,0,0,0,0,859986582.574221,1,0.147631578947368
28.35,38.213230907649,0,0,0,0,0,0,0,859741601.594721,1,0.147631578947368
28.4,38.2624405916436,0,0,0,0,0,0,0,859496628.610285,1,0.147631578947368
28.45,38.3116483564605,0,0,0,0,0,0,0,859251663.618589,1,0.147631578947368
28.5,38.3608542021746,0,0,0,0,0,0,0,859006706.617313,1,0.147631578947368
28.55,38.4100581288607,0,0,0,0,0,0,0,858761757.604133,1,0.147631578947368
28.6,38.4592601365937,0,0,0,0,0,0,0,858516816.576728,1,0.147631578947368
28.65,38.5084602254484,0,0,0,0,0,0,0,858271883.532777,1,0.147631578947368
28.7,38.5576583954996,0,0,0,0,0,0,0,858026958.469959,1,0.147631578947368
28.75,38.6068546468222,0,0,0,0,0,0,0,857782041.38595,1,0.147631578947368
28.8,38.6560489794909,0,0,0,0,0,0,0,857537132.278432,1,0.147631578947368
28.85,38.7052413935807,0,0,0,0,0,0,0,857292231.145083,1,0.147631578947368
28.9,38.7544318891664,0,0,0,0,0,0,0,857047337.983581,1,0.147631578947368
28.95,38.8036204663227,0,0,0,0,0,0,0,856802452.791607,1,0.147631578947368
29,38.8528071251245,0,0,0,0,0,0,0,856557575.56684,1,0.147631578947368
29.05,38.9019918656466,0,0,0,0,0,0,0,856312706.30696,1,0.147631578947368
29.1,38.9511746879639,0,0,0,0,0,0,0,856067845.009647,1,0.147631578947368
29.15,39.000355592151,0,0,0,0,0,0,0,855822991.67258,1,0.147631578947368
29.2,39.0495345782829,0,0,0,0,0,0,0,855578146.293441,1,0.147631578947368
29.25,39.0987116464344,0,0,0,0,0,0,0,855333308.869909,1,0.147631578947368
29.3,39.1478867966802,0,0,0,0,0,0,0,855088479.399665,1,0.147631578947368
29.35,39.1970600290951,0,0,0,0,0,0,0,854843657.88039,1,0.147631578947368
29.4,39.246231343754,0,0,0,0,0,0,0,854598844.309765,1,0.147631578947368
29.45,39.2954007407316,0,0,0,0,0,0,0,854354038.685471,1,0.147631578947368
29.5,39.3445682201027,0,0,0,0,0,0,0,854109241.005188,1,0.147631578947368
29.55,39.3937337819421,0,0,0,0,0,0,0,853864451.2666,1,0.147631578947368
29.6,39.4428974263246,0,0,0,0,0,0,0,853619669.467386,1,0.147631578947368
29.65,39.492059153325,0,0,0,0,0,0,0,853374895.60523,1,0.147631578947368
29.7,39.541218963018,0,0,0,0,0,0,0,853130129.677812,1,0.147631578947368
29.75,39.5903768554784,0,0,0,0,0,0,0,852885371.682816,1,0.147631578947368
29.8,39.6395328307811,0,0,0,0,0,0,0,852640621.617923,1,0.147631578947368
29.85,39.6886868890006,0,0,0,0,0,0,0,852395879.480816,1,0.147631578947368
29.9,39.737839030212,0,0,0,0,0,0,0,852151145.269177,1,0.147631578947368
29.95,39.7869892544898,0,0,0,0,0,0,0,851906418.980689,1,0.147631578947368
30,39.8361375619089,0,0,0,0,0,0,0,851661700.613035,1,0.147631578947368
30.05,39.885283952544,0,0,0,0,0,0,0,851416990.163899,1,0.147631578947368
30.1,39.9344284264698,0,0,0,0,0,0,0,851172287.630963,1,0.147631578947368
30.15,39.9835709837612,0,0,0,0,0,0,0,850927593.011911,1,0.147631578947368
30.2,40.0327116244928,0,0,0,0,0,0,0,850682906.304427,1,0.147631578947368
30.25,40.0818503487395,0,0,0,0,0,0,0,850438227.506194,1,0.147631578947368
30.3,40.1309871565759,0,0,0,0,0,0,0,850193556.614897,1,0.147631578947368
30.35,40.1801220480767,0,0,0,0,0,0,0,849948893.628219,1,0.147631578947368
30.4,40.2292550233169,0,0,0,0,0,0,0,849704238.543846,1,0.147631578947368
30.45,40.278386082371,0,0,0,0,0,0,0,849459591.35946,1,0.147631578947368
30.5,40.3275152253137,0,0,0,0,0,0,0,849214952.072748,1,0.147631578947368
30.55,40.37664245222,0,0,0,0,0,0,0,848970320.681393,1,0.147631578947368
30.6,40.4257677631643,0,0,0,0,0,0,0,848725697.183081,1,0.147631578947368
30.65,40.4748911582215,0,0,0,0,0,0,0,848481081.575497,1,0.147631578947368
30.7,40.5240126374664,0,0,0,0,0,0,0,848236473.856326,1,0.147631578947368
30.75,40.5731322009735,0,0,0,0,0,0,0,847991874.023254,1,0.147631578947368
