time_day,TCE_zone1_x17_5_mg_L,TCE_zone2_x2_mg_L,cDCE_zone2_x2_mg_L,VC_zone2_x2_mg_L,TCE_zone2_x15_mg_L,cDCE_zone2_x15_mg_L,VC_zone2_x15_mg_L,TCE_zone2_x28_mg_L,cDCE_zone2_x28_mg_L,VC_zone2_x28_mg_L,source_mass_mg,source_active
120.48,116.724684805583,1.17544726195473,62.2139008260785,9.23468076556028,0,0.0419002536034058,0.00776122300421254,0,0,0,419579312.324193,1
120.51,116.71237004028,1.175756234103,62.2308745314072,9.23682265332263,0,0.0419449102534888,0.00776949376987845,0,0,0,419438903.310755,1
120.54,116.700059971568,1.17606521064162,62.2478486115415,9.23896441472144,0,0.0419895731113532,0.00777776568313005,0,0,0,419298495.734066,1
120.57,116.687755458026,1.1763741915703,62.2648230663787,9.24110604975468,0,0.0420342421782177,0.00778603874419226,0,0,0,419158089.593689,1
120.6,116.675457351819,1.17668317688873,62.2817978958162,9.24324755842034,0,0.042078917455283,0.00779431295328661,0,0,0,419017684.889185,1
120.63,116.663166498624,1.17699216659659,62.2987730997514,9.2453889407164,0,0.0421235989437322,0.00780258831063135,0,0,0,418877281.620117,1
120.66,116.650883737555,1.17730116069358,62.3157486780816,9.24753019664085,0,0.0421682866447306,0.00781086481644149,0,0,0,418736879.786048,1
120.69,116.638609901099,1.1776101591794,62.3327246307042,9.2496713261917,0,0.0422129805594269,0.00781914247092893,0,0,0,418596479.38654,1
120.72,116.626345815048,1.17791916205372,62.3497009575167,9.25181232936693,0,0.0422576806889531,0.00782742127430249,0,0,0,418456080.421154,1
120.75,116.614092298428,1.17822816931625,62.3666776584163,9.25395320616455,0,0.0423023870344252,0.00783570122676801,0,0,0,418315682.889454,1
120.78,116.601850163441,1.17853718096667,62.3836547333005,9.25609395658258,0,0.0423470995969434,0.00784398232852841,0,0,0,418175286.791001,1
120.81,116.589620215396,1.17884619700469,62.4006321820669,9.25823458061902,0,0.0423918183775927,0.00785226457978379,0,0,0,418034892.125359,1
120.84,116.577403252652,1.17915521742998,62.4176100046127,9.2603750782719,0,0.042436543377443,0.00786054798073146,0,0,0,417894498.892089,1
120.87,116.565200066555,1.17946424224224,62.4345882008354,9.26251544953922,0,0.0424812745975497,0.00786883253156604,0,0,0,417754107.090754,1
120.9,116.55301144138,1.17977327144117,62.4515667706326,9.26465569441903,0,0.0425260120389541,0.00787711823247952,0,0,0,417613716.720917,1
120.93,116.540838154276,1.18008230502645,62.4685457139016,9.26679581290935,0,0.0425707557026834,0.00788540508366132,0,0,0,417473327.78214,1
120.96,116.528680975206,1.18039134299778,62.48552503054,9.26893580500821,0,0.0426155055897515,0.00789369308529834,0,0,0,417332940.273985,1
120.99,116.5165406669,1.18070038535485,62.5025047204453,9.27107567071365,0,0.042660261701159,0.00790198223757506,0,0,0,417192554.196015,1
121.02,116.504417984796,1.18100943209735,62.519484783515,9.27321541002371,0,0.0427050240378938,0.00791027254067357,0,0,0,417052169.547792,1
121.05,116.492313676992,1.18131848322497,62.5364652196465,9.27535502293644,0,0.042749792600931,0.00791856399477364,0,0,0,416911786.32888,1
121.08,116.480228484198,1.18162753873741,62.5534460287374,9.2774945094499,0,0.0427945673912338,0.00792685660005278,0,0,0,416771404.53884,1
121.11,116.468163139686,1.18193659863435,62.5704272106853,9.27963386956214,0,0.0428393484097534,0.00793515035668629,0,0,0,416631024.177236,1
121.14,116.456118369245,1.18224566291549,62.5874087653877,9.28177310327121,0,0.0428841356574292,0.00794344526484733,0,0,0,416490645.243629,1
121.17,116.444094891136,1.18255473158052,62.6043906927422,9.28391221057519,0,0.0429289291351896,0.00795174132470695,0,0,0,416350267.737584,1
121.2,116.432093416049,1.18286380462914,62.6213729926463,9.28605119147214,0,0.0429737288439518,0.00796003853643416,0,0,0,416209891.658661,1
121.23,116.420114647062,1.18317288206102,62.6383556649977,9.28819004596014,0,0.0430185347846222,0.007968336900196,0,0,0,416069517.006424,1
121.26,116.408159279601,1.18348196387587,62.6553387096939,9.29032877403725,0,0.0430633469580969,0.00797663641615753,0,0,0,415929143.780436,1
121.29,116.3962280014,1.18379105007339,62.6723221266325,9.29246737570157,0,0.0431081653652617,0.00798493708448196,0,0,0,415788771.980259,1
121.32,116.384321492467,1.18410014065325,62.6893059157111,9.29460585095117,0,0.0431529900069924,0.00799323890533063,0,0,0,415648401.605456,1
121.35,116.372440425045,1.18440923561515,62.7062900768275,9.29674419978415,0,0.0431978208841552,0.00800154187886309,0,0,0,415508032.655589,1
121.38,116.360585463582,1.18471833495878,62.7232746098791,9.29888242219861,0,0.0432426579976069,0.00800984600523714,0,0,0,415367665.130223,1
121.41,116.348757264696,1.18502743868384,62.7402595147637,9.30102051819263,0,0.0432875013481949,0.00801815128460888,0,0,0,415227299.028918,1
121.44,116.336956477146,1.18533654679002,62.757244791379,9.30315848776433,0,0.0433323509367577,0.00802645771713274,0,0,0,415086934.351239,1
121.47,116.325183741803,1.185645659277,62.7742304396225,9.30529633091181,0,0.0433772067641253,0.00803476530296153,0,0,0,414946571.096748,1
121.5,116.31343969162,1.18595477614449,62.7912164593921,9.30743404763318,0,0.0434220688311188,0.0080430740422465,0,0,0,414806209.265008,1
121.53,116.301724951607,1.18626389739216,62.8082028505853,9.30957163792655,0,0.0434669371385513,0.00805138393513732,0,0,0,414665848.855581,1
121.56,116.290040138809,1.18657302301973,62.8251896130999,9.31170910179005,0,0.0435118116872277,0.00805969498178222,0,0,0,414525489.868032,1
121.59,116.278385862279,1.18688215302687,62.8421767468337,9.31384643922181,0,0.043556692477945,0.00806800718232793,0,0,0,414385132.301921,1
121.62,116.266762723059,1.18719128741327,62.8591642516842,9.31598365021994,0,0.0436015795114926,0.00807632053691976,0,0,0,414244776.156813,1
121.65,116.255171314159,1.18750042617864,62.8761521275494,9.31812073478259,0,0.0436464727886524,0.00808463504570166,0,0,0,414104421.432271,1
121.68,116.243612220538,1.18780956932266,62.8931403743269,9.32025769290788,0,0.043691372310199,0.00809295070881621,0,0,0,413964068.127857,1
121.71,116.232086019089,1.18811871684502,62.9101289919145,9.32239452459396,0,0.0437362780768999,0.00810126752640468,0,0,0,413823716.243135,1
121.74,116.22059327862,1.18842786874542,62.92711798021,9.32453122983898,0,0.0437811900895159,0.00810958549860707,0,0,0,413683365.777667,1
121.77,116.209134559842,1.18873702502354,62.9441073391111,9.32666780864108,0,0.0438261083488007,0.00811790462556212,0,0,0,413543016.731016,1
121.8,116.197710415358,1.18904618567909,62.9610970685157,9.32880426099842,0,0.0438710328555018,0.00812622490740737,0,0,0,413402669.102746,1
121.83,116.186321389648,1.18935535071174,62.9780871683215,9.33094058690915,0,0.0439159636103601,0.00813454634427917,0,0,0,413262322.89242,1
121.86,116.174968019063,1.1896645201212,62.9950776384264,9.33307678637144,0,0.0439609006141103,0.00814286893631272,0,0,0,413121978.0996,1
121.89,116.163650831811,1.18997369390716,63.0120684787282,9.33521285938345,0,0.0440058438674813,0.0081511926836421,0,0,0,412981634.72385,1
121.92,116.15237034796,1.1902828720693,63.0290596891248,9.33734880594336,0,0.0440507933711958,0.0081595175864003,0,0,0,412841292.764733,1
121.95,116.141127079421,1.19059205460732,63.046051269514,9.33948462604934,0,0.0440957491259709,0.00816784364471924,0,0,0,412700952.221812,1
121.98,116.129921529954,1.19090124152091,63.0630432197936,9.34162031969957,0,0.0441407111325182,0.0081761708587298,0,0,0,412560613.09465,1
122.01,116.118754195159,1.19121043280976,63.0800355398616,9.34375588689224,0,0.0441856793915436,0.00818449922856189,0,0,0,412420275.382811,1
122.04,116.107625562476,1.19151962847357,63.0970282296158,9.34589132762552,0,0.0442306539037481,0.00819282875434439,0,0,0,412279939.085858,1
122.07,116.096536111188,1.19182882851203,63.1140212889541,9.34802664189762,0,0.0442756346698272,0.00820115943620526,0,0,0,412139604.203353,1
122.1,116.08548631242,1.19213803292482,63.1310147177745,9.35016182970672,0,0.0443206216904716,0.0082094912742715,0,0,0,411999270.73486,1
122.13,116.074476629142,1.19244724171164,63.1480085159748,9.35229689105103,0,0.0443656149663669,0.00821782426866925,0,0,0,411858938.679943,1
122.16,116.063507516175,1.19275645487219,63.1650026834529,9.35443182592876,0,0.0444106144981942,0.00822615841952371,0,0,0,411718608.038165,1
122.19,116.052579420195,1.19306567240614,63.1819972201069,9.35656663433812,0,0.0444556202866297,0.00823449372695928,0,0,0,411578278.809089,1
122.22,116.041692779741,1.19337489431321,63.1989921258347,9.3587013162773,0,0.0445006323323455,0.00824283019109948,0,0,0,411437950.992277,1
122.25,116.030848025221,1.19368412059307,63.2159874005342,9.36083587174454,0,0.0445456506360088,0.00825116781206705,0,0,0,411297624.587295,1
122.28,116.020045578926,1.19399335124542,63.2329830441035,9.36297030073806,0,0.044590675198283,0.00825950658998392,0,0,0,411157299.593705,1
122.31,116.009285855038,1.19430258626996,63.2499790564404,9.36510460325607,0,0.0446357060198271,0.00826784652497126,0,0,0,411016976.01107,1
122.34,115.998569259641,1.19461182566637,63.266975437443,9.36723877929682,0,0.044680743101296,0.00827618761714949,0,0,0,410876653.838954,1
122.37,115.987896190738,1.19492106943434,63.2839721870093,9.36937282885853,0,0.0447257864433409,0.00828452986663828,0,0,0,410736333.07692,1
122.4,115.977267038262,1.19523031757357,63.3009693050374,9.37150675193945,0,0.044770836046609,0.00829287327355664,0,0,0,410596013.724532,1
122.43,115.966682184097,1.19553957008375,63.3179667914252,9.37364054853781,0,0.0448158919117438,0.00830121783802283,0,0,0,410455695.781353,1
122.46,115.956142002089,1.19584882696457,63.3349646460708,9.37577421865186,0,0.0448609540393853,0.00830956356015449,0,0,0,410315379.246947,1
122.49,115.945646858069,1.19615808821572,63.3519628688722,9.37790776227986,0,0.0449060224301698,0.00831791044006858,0,0,0,410175064.120877,1
122.52,115.935197109871,1.1964673538369,63.3689614597276,9.38004117942006,0,0.0449510970847303,0.00832625847788143,0,0,0,410034750.402707,1
122.55,115.924793107354,1.1967766238278,63.3859604185349,9.38217447007071,0,0.0449961780036963,0.00833460767370874,0,0,0,409894438.092,1
122.58,115.914435192421,1.1970858981881,63.4029597451924,9.38430763423009,0,0.0450412651876944,0.00834295802766563,0,0,0,409754127.18832,1
122.61,115.904123699047,1.19739517691751,63.419959439598,9.38644067189646,0,0.0450863586373476,0.00835130953986662,0,0,0,409613817.69123,1
122.64,115.893858953299,1.19770446001571,63.4369595016498,9.38857358306809,0,0.0451314583532761,0.00835966221042566,0,0,0,409473509.600294,1
122.67,115.883641273364,1.19801374748239,63.4539599312461,9.39070636774327,0,0.0451765643360971,0.00836801603945616,0,0,0,409333202.915076,1
122.7,115.873470969575,1.19832303931725,63.4709607282849,9.39283902592026,0,0.0452216765864248,0.00837637102707098,0,0,0,409192897.635139,1
122.73,115.863348344438,1.19863233551997,63.4879618926644,9.39497155759735,0,0.0452667951048706,0.00838472717338246,0,0,0,409052593.760047,1
122.76,115.853273692662,1.19894163609026,63.5049634242827,9.39710396277285,0,0.0453119198920432,0.00839308447850242,0,0,0,408912291.289364,1
122.79,115.843247301189,1.1992509410278,63.521965323038,9.39923624144502,0,0.0453570509485487,0.00840144294254219,0,0,0,408771990.222653,1
122.82,115.833269449223,1.19956025033229,63.5389675888285,9.40136839361219,0,0.0454021882749903,0.00840980256561263,0,0,0,408631690.559478,1
122.85,115.823340408265,1.19986956400341,63.5559702215523,9.40350041927264,0,0.045447331871969,0.00841816334782412,0,0,0,408491392.299403,1
122.88,115.813460442141,1.20017888204085,63.5729732211077,9.40563231842468,0,0.0454924817400832,0.00842652528928659,0,0,0,408351095.441991,1
122.91,115.803629807045,1.20048820444432,63.5899765873928,9.40776409106662,0,0.0455376378799289,0.00843488839010951,0,0,0,408210799.986807,1
122.94,115.793848751563,1.2007975312135,63.606980320306,9.40989573719678,0,0.0455828002920998,0.00844325265040193,0,0,0,408070505.933414,1
122.97,115.784117516719,1.20110686234809,63.6239844197453,9.41202725681347,0,0.0456279689771873,0.0084516180702725,0,0,0,407930213.281376,1
123,115.774436336005,1.20141619784777,63.6409888856091,9.41415864991502,0,0.0456731439357806,0.00845998464982942,0,0,0,407789922.030256,1
123.03,115.764805435422,1.20172553771223,63.6579937177956,9.41628991649976,0,0.0457183251684669,0.00846835238918054,0,0,0,407649632.17962,1
123.06,115.75522503352,1.20203488194118,63.6749989162031,9.41842105656601,0,0.0457635126758311,0.00847672128843329,0,0,0,407509343.729029,1
123.09,115.745695341435,1.2023442305343,63.6920044807299,9.42055207011211,0,0.0458087064584563,0.00848509134769474,0,0,0,407369056.67805,1
123.12,115.736216562931,1.20265358349128,63.7090104112742,9.4226829571364,0,0.0458539065169234,0.0084934625670716,0,0,0,407228771.026244,1
123.15,115.726788894443,1.20296294081182,63.7260167077343,9.42481371763722,0,0.0458991128518117,0.0085018349466702,0,0,0,407088486.773177,1
123.18,115.717412525117,1.2032723024956,63.7430233700086,9.42694435161292,0,0.0459443254636983,0.00851020848659657,0,0,0,406948203.918412,1
123.21,115.708087636855,1.20358166854233,63.7600303979953,9.42907485906186,0,0.0459895443531588,0.00851858318695637,0,0,0,406807922.461514,1
123.24,115.69881440436,1.20389103895168,63.7770377915928,9.43120523998238,0,0.0460347695207668,0.00852695904785494,0,0,0,406667642.402045,1
123.27,115.689592995177,1.20420041372336,63.7940455506995,9.43333549437285,0,0.0460800009670943,0.00853533606939732,0,0,0,406527363.739571,1
123.3,115.680423569744,1.20450979285706,63.8110536752137,9.43546562223164,0,0.0461252386927118,0.00854371425168822,0,0,0,406387086.473655,1
123.33,115.671306281435,1.20481917635246,63.8280621650338,9.4375956235571,0,0.0461704826981878,0.00855209359483208,0,0,0,406246810.603862,1
123.36,115.662241276609,1.20512856420926,63.8450710200581,9.43972549834762,0,0.0462157329840897,0.00856047409893302,0,0,0,406106536.129754,1
123.39,115.653228694659,1.20543795642715,63.862080240185,9.44185524660158,0,0.046260989550983,0.0085688557640949,0,0,0,405966263.050898,1
123.42,115.644268668056,1.20574735300583,63.8790898253129,9.44398486831734,0,0.046306252399432,0.00857723859042129,0,0,0,405825991.366856,1
123.45,115.635361322406,1.20605675394497,63.8960997753403,9.44611436349331,0,0.0463515215299993,0.00858562257801552,0,0,0,405685721.077192,1
123.48,115.626506776495,1.20636615924429,63.9131100901656,9.44824373212786,0,0.0463967969432463,0.00859400772698062,0,0,0,405545452.181472,1
123.51,115.617705142339,1.20667556890347,63.9301207696871,9.4503729742194,0,0.0464420786397331,0.0086023940374194,0,0,0,405405184.679258,1
123.54,115.608956525242,1.20698498292219,63.9471318138034,9.45250208976631,0,0.0464873666200182,0.00861078150943442,0,0,0,405264918.570116,1
123.57,115.600261023841,1.20729440130016,63.9641432224129,9.454631078767,0,0.0465326608846591,0.008619170143128,0,0,0,405124653.85361,1
123.6,115.591618730165,1.20760382403706,63.9811549954141,9.45675994121988,0,0.0465779614342119,0.00862755993860223,0,0,0,404984390.529303,1
123.63,115.583029729683,1.20791325113259,63.9981671327054,9.45888867712336,0,0.0466232682692316,0.00863595089595896,0,0,0,404844128.59676,1
123.66,115.574494101363,1.20822268258644,64.0151796341853,9.46101728647585,0,0.0466685813902719,0.00864434301529986,0,0,0,404703868.055545,1
123.69,115.566011917723,1.2085321183983,64.0321924997523,9.46314576927578,0,0.0467139007978855,0.00865273629672636,0,0,0,404563608.905223,1
123.72,115.557583244889,1.20884155856786,64.049205729305,9.46527412552155,0,0.0467592264926239,0.00866113074033969,0,0,0,404423351.145358,1
123.75,115.549208142649,1.20915100309482,64.0662193227418,9.46740235521161,0,0.0468045584750375,0.00866952634624088,0,0,0,404283094.775514,1
123.78,115.54088666451,1.20946045197886,64.0832332799613,9.46953045834437,0,0.0468498967456758,0.00867792311453076,0,0,0,404142839.795255,1
123.81,115.532618857756,1.20976990521968,64.1002476008621,9.47165843491829,0,0.0468952413050871,0.00868632104531,0,0,0,404002586.204146,1
123.84,115.524404763503,1.21007936281698,64.1172622853426,9.47378628493179,0,0.0469405921538189,0.00869472013867905,0,0,0,403862334.001752,1
123.87,115.516244416759,1.21038882477043,64.1342773333015,9.47591400838331,0,0.0469859492924175,0.00870312039473821,0,0,0,403722083.187636,1
123.9,115.508137846481,1.21069829107974,64.1512927446374,9.47804160527132,0,0.0470313127214286,0.00871152181358759,0,0,0,403581833.761364,1
123.93,115.500085075635,1.21100776174459,64.1683085192487,9.48016907559426,0,0.0470766824413967,0.00871992439532715,0,0,0,403441585.722498,1
123.96,115.492086121253,1.21131723676469,64.1853246570342,9.48229641935058,0,0.0471220584528656,0.00872832814005666,0,0,0,403301339.070605,1
123.99,115.484140994495,1.21162671613971,64.2023411578925,9.48442363653875,0,0.0471674407563782,0.00873673304787577,0,0,0,403161093.805249,1
124.02,115.476249700708,1.21193619986936,64.2193580217221,9.48655072715722,0,0.0472128293524765,0.00874513911888394,0,0,0,403020849.925994,1
124.05,115.468412239488,1.21224568795332,64.2363752484216,9.48867769120448,0,0.0472582242417019,0.00875354635318051,0,0,0,402880607.432404,1
124.08,115.460628604736,1.21255518039129,64.2533928378899,9.49080452867898,0,0.0473036254245947,0.00876195475086466,0,0,0,402740366.324044,1
124.11,115.452898784725,1.21286467718295,64.2704107900254,9.49293123957921,0,0.0473490329016948,0.00877036431203543,0,0,0,402600126.600479,1
124.14,115.445222762158,1.21317417832801,64.2874291047269,9.49505782390366,0,0.0473944466735412,0.00877877503679172,0,0,0,402459888.261273,1
124.17,115.43760051423,1.21348368382614,64.304447781893,9.49718428165079,0,0.047439866740672,0.00878718692523233,0,0,0,402319651.305991,1
